 3.85000000e+00  3.85000000e+00  3.85000000e+00 -4.28098919e-02  3.85000000e+00  2.00000000e+00 
 3.90000000e+00  3.90000000e+00  3.90000000e+00 -4.34051544e-02  3.90000000e+00  2.00000000e+00 
 3.95000000e+00  3.95000000e+00  3.95000000e+00 -4.39923631e-02  3.95000000e+00  2.00000000e+00 
 4.00000000e+00  4.00000000e+00  4.00000000e+00 -4.45718363e-02  4.00000000e+00  2.00000000e+00 
 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.00000000e+00 
 5.00000000e-02  5.00000000e-02  5.00000000e-02 -5.29393503e-04  5.00000000e-02  3.00000000e+00 
 1.00000000e-01  1.00000000e-01  1.00000000e-01 -1.05073557e-03  1.00000000e-01  3.00000000e+00 
 1.50000000e-01  1.50000000e-01  1.50000000e-01 -1.56402852e-03  1.50000000e-01  3.00000000e+00 
 2.00000000e-01  2.00000000e-01  2.00000000e-01 -2.06927832e-03  2.00000000e-01  3.00000000e+00 
 2.50000000e-01  2.50000000e-01  2.50000000e-01 -2.56649625e-03  2.50000000e-01  3.00000000e+00 
 3.00000000e-01  3.00000000e-01  3.00000000e-01 -3.05570053e-03  3.00000000e-01  3.00000000e+00 
 3.50000000e-01  3.50000000e-01  3.50000000e-01 -3.53691785e-03  3.50000000e-01  3.00000000e+00 
 4.00000000e-01  4.00000000e-01  4.00000000e-01 -4.01018480e-03  4.00000000e-01  3.00000000e+00 
 4.50000000e-01  4.50000000e-01  4.50000000e-01 -4.47554922e-03  4.50000000e-01  3.00000000e+00 
 5.00000000e-01  5.00000000e-01  5.00000000e-01 -4.93307152e-03  5.00000000e-01  3.00000000e+00 
 5.50000000e-01  5.50000000e-01  5.50000000e-01 -5.38282584e-03  5.50000000e-01  3.00000000e+00 
 6.00000000e-01  6.00000000e-01  6.00000000e-01 -5.82490123e-03  6.00000000e-01  3.00000000e+00 
 6.50000000e-01  6.50000000e-01  6.50000000e-01 -6.25940272e-03  6.50000000e-01  3.00000000e+00 
 7.00000000e-01  7.00000000e-01  7.00000000e-01 -6.68645231e-03  7.00000000e-01  3.00000000e+00 
 7.50000000e-01  7.50000000e-01  7.50000000e-01 -7.10618999e-03  7.50000000e-01  3.00000000e+00 
 8.00000000e-01  8.00000000e-01  8.00000000e-01 -7.51877466e-03  8.00000000e-01  3.00000000e+00 
 8.50000000e-01  8.50000000e-01  8.50000000e-01 -7.92438500e-03  8.50000000e-01  3.00000000e+00 
 9.00000000e-01  9.00000000e-01  9.00000000e-01 -8.32322045e-03  9.00000000e-01  3.00000000e+00 
 9.50000000e-01  9.50000000e-01  9.50000000e-01 -8.71550202e-03  9.50000000e-01  3.00000000e+00 
 1.00000000e+00  1.00000000e+00  1.00000000e+00 -9.10147326e-03  1.00000000e+00  3.00000000e+00 
 1.05000000e+00  1.05000000e+00  1.05000000e+00 -9.48140117e-03  1.05000000e+00  3.00000000e+00 
 1.10000000e+00  1.10000000e+00  1.10000000e+00 -9.85557724e-03  1.10000000e+00  3.00000000e+00 
 1.15000000e+00  1.15000000e+00  1.15000000e+00 -1.02243185e-02  1.15000000e+00  3.00000000e+00 
 1.20000000e+00  1.20000000e+00  1.20000000e+00 -1.05879686e-02  1.20000000e+00  3.00000000e+00 
 1.25000000e+00  1.25000000e+00  1.25000000e+00 -1.09468992e-02  1.25000000e+00  3.00000000e+00 
 1.30000000e+00  1.30000000e+00  1.30000000e+00 -1.13015116e-02  1.30000000e+00  3.00000000e+00 
 1.35000000e+00  1.35000000e+00  1.35000000e+00 -1.16522380e-02  1.35000000e+00  3.00000000e+00 
 1.40000000e+00  1.40000000e+00  1.40000000e+00 -1.19995435e-02  1.40000000e+00  3.00000000e+00 
 1.45000000e+00  1.45000000e+00  1.45000000e+00 -1.23439287e-02  1.45000000e+00  3.00000000e+00 
 1.50000000e+00  1.50000000e+00  1.50000000e+00 -1.26859314e-02  1.50000000e+00  3.00000000e+00 
 1.55000000e+00  1.55000000e+00  1.55000000e+00 -1.30261300e-02  1.55000000e+00  3.00000000e+00 
 1.60000000e+00  1.60000000e+00  1.60000000e+00 -1.33651467e-02  1.60000000e+00  3.00000000e+00 
 1.65000000e+00  1.65000000e+00  1.65000000e+00 -1.37036514e-02  1.65000000e+00  3.00000000e+00 
 1.70000000e+00  1.70000000e+00  1.70000000e+00 -1.40423659e-02  1.70000000e+00  3.00000000e+00 
 1.75000000e+00  1.75000000e+00  1.75000000e+00 -1.43820695e-02  1.75000000e+00  3.00000000e+00 
 1.80000000e+00  1.80000000e+00  1.80000000e+00 -1.47236050e-02  1.80000000e+00  3.00000000e+00 
 1.85000000e+00  1.85000000e+00  1.85000000e+00 -1.50678855e-02  1.85000000e+00  3.00000000e+00 
 1.90000000e+00  1.90000000e+00  1.90000000e+00 -1.54159032e-02  1.90000000e+00  3.00000000e+00 
 1.95000000e+00  1.95000000e+00  1.95000000e+00 -1.57687389e-02  1.95000000e+00  3.00000000e+00 
 2.00000000e+00  2.00000000e+00  2.00000000e+00 -1.61275735e-02  2.00000000e+00  3.00000000e+00 
 2.05000000e+00  2.05000000e+00  2.05000000e+00 -1.64937020e-02  2.05000000e+00  3.00000000e+00 
 2.10000000e+00  2.10000000e+00  2.10000000e+00 -1.68685491e-02  2.10000000e+00  3.00000000e+00 
 2.15000000e+00  2.15000000e+00  2.15000000e+00 -1.72536887e-02  2.15000000e+00  3.00000000e+00 
 2.20000000e+00  2.20000000e+00  2.20000000e+00 -1.76508666e-02  2.20000000e+00  3.00000000e+00 
 2.25000000e+00  2.25000000e+00  2.25000000e+00 -1.80620277e-02  2.25000000e+00  3.00000000e+00 
 2.30000000e+00  2.30000000e+00  2.30000000e+00 -1.84893491e-02  2.30000000e+00  3.00000000e+00 
 2.35000000e+00  2.35000000e+00  2.35000000e+00 -1.89352797e-02  2.35000000e+00  3.00000000e+00 
 2.40000000e+00  2.40000000e+00  2.40000000e+00 -1.94025889e-02  2.40000000e+00  3.00000000e+00 
 2.45000000e+00  2.45000000e+00  2.45000000e+00 -1.98944253e-02  2.45000000e+00  3.00000000e+00 
 2.50000000e+00  2.50000000e+00  2.50000000e+00 -2.04143898e-02  2.50000000e+00  3.00000000e+00 
 2.55000000e+00  2.55000000e+00  2.55000000e+00 -2.09666262e-02  2.55000000e+00  3.00000000e+00 
 2.60000000e+00  2.60000000e+00  2.60000000e+00 -2.15559337e-02  2.60000000e+00  3.00000000e+00 
